timestamp,min_front_range_m
266.034,5.0048
266.572,4.9946
267.088,6.0416
267.593,6.0049
268.099,6.0646
268.605,6.2412
269.111,5.1706
269.618,3.7967
270.122,3.1002
270.633,2.7023
271.137,2.4864
271.646,2.3945
272.161,2.3672
272.672,2.3493
273.181,2.3401
273.694,2.3339
274.199,1.9761
274.702,1.7543
275.204,1.6536
275.723,1.6178
276.228,1.6232
276.734,1.6267
277.239,1.6370
277.767,1.6450
278.285,1.6660
278.816,1.7487
279.327,1.9084
279.847,2.2309
280.354,2.7730
280.907,3.9184
281.430,5.1561
281.942,5.1818
282.451,5.2000
282.960,5.9873
283.466,6.0135
283.977,6.0020
284.493,6.8848
285.008,4.3709
285.561,3.2203
286.066,2.6502
286.569,2.3348
287.072,2.1731
287.598,2.1024
288.101,2.0886
288.605,2.0848
289.109,2.0694
289.610,2.0480
290.116,2.0823
290.640,2.0042
291.145,1.9162
291.656,1.9054
292.158,1.9209
293.126,1.9323
293.497,1.9265
294.043,1.9408
294.546,2.0224
295.051,2.1991
295.553,2.5426
296.066,3.1549
296.572,4.4753
297.096,5.3929
297.660,5.3935
298.164,5.5955
298.668,5.9791
299.179,5.9378
299.692,6.0088
300.226,5.5440
300.747,3.4933
301.267,2.6434
301.770,2.2284
302.272,1.9601
302.777,1.8723
303.283,1.8154
303.827,1.8187
304.327,1.8189
304.854,1.8019
305.366,1.8003
305.865,1.8674
306.373,2.0185
306.892,2.1670
307.395,2.1782
